store_id,store_name,open_date,store_size_sqft,population_density,location_zip,risk_tier,region,state,format_type
ST-05609,Dollar Tree #5609,2017-02-12,6447,1393.5,43080,Medium,Midwest,NM,Plus
ST-05610,Dollar Tree #5610,2012-03-12,9597,2933.3,30288,Medium,Southeast,TN,Standard
ST-05611,Dollar Tree #5611,2004-08-13,10861,6106.8,61729,Low,Southeast,MS,Plus
ST-05612,Dollar Tree #5612,2011-08-26,12108,7738.7,50511,Medium,Midwest,NJ,Standard
ST-05613,Dollar Tree #5613,2017-01-21,10620,7841.2,90857,Medium,Northeast,IN,Standard
ST-05614,Dollar Tree #5614,2020-04-03,12213,4174.8,75016,Low,Southwest,CA,Standard
ST-05615,Dollar Tree #5615,2005-07-27,6675,3327.7,43092,Medium,Northeast,NV,Plus
ST-05616,Dollar Tree #5616,2010-01-28,8170,3297.4,23734,Medium,Southeast,TN,Standard
ST-05617,Dollar Tree #5617,2009-06-22,11403,6102.7,92951,Low,West,NV,Plus
ST-05618,Dollar Tree #5618,2023-10-10,11967,11835.1,43679,Low,Mid-Atlantic,OK,Plus
ST-05619,Dollar Tree #5619,2003-04-24,12699,5662.3,15837,Medium,West,WI,Plus
ST-05620,Dollar Tree #5620,2013-03-01,10939,2434.3,81772,Low,Southwest,GA,Plus
ST-05621,Dollar Tree #5621,2012-06-24,7349,3887.0,32756,Medium,Mid-Atlantic,TN,Standard
ST-05622,Dollar Tree #5622,2022-08-10,11405,8175.3,50762,Medium,Midwest,KS,Standard
ST-05623,Dollar Tree #5623,2000-03-14,11683,1662.9,56177,Low,Midwest,PA,Standard
ST-05624,Dollar Tree #5624,2011-06-13,6707,6772.4,28792,Medium,Mid-Atlantic,PA,Standard
ST-05625,Dollar Tree #5625,2006-09-09,13691,1650.0,57197,Medium,Northeast,AR,Standard
ST-05626,Dollar Tree #5626,2018-11-12,8237,11170.9,92369,Medium,Southeast,KS,Plus
ST-05627,Dollar Tree #5627,2010-01-12,9292,10850.9,75970,High,Northeast,WI,Standard
ST-05628,Dollar Tree #5628,2020-09-06,11710,356.3,30493,Medium,Northeast,PA,Plus
ST-05629,Dollar Tree #5629,2006-04-10,6267,8368.7,34160,High,West,IL,Plus
ST-05630,Dollar Tree #5630,2016-02-24,12414,3129.1,63308,Medium,Southeast,IN,Standard
ST-05631,Dollar Tree #5631,2007-03-14,7027,5496.1,66301,Medium,Midwest,TN,Plus
ST-05632,Dollar Tree #5632,2010-09-26,10167,10347.0,86104,High,Midwest,IA,Plus
ST-05633,Dollar Tree #5633,2017-08-21,11786,5602.1,48564,Medium,Mid-Atlantic,PA,Plus
ST-05634,Dollar Tree #5634,2009-05-20,11001,2487.8,19558,Low,Southwest,MO,Standard
ST-05635,Dollar Tree #5635,2020-08-06,13096,9985.2,62859,Medium,West,NC,Combo
ST-05636,Dollar Tree #5636,2019-01-22,8706,2912.9,95083,Medium,Southwest,KY,Plus
ST-05637,Dollar Tree #5637,2006-03-02,7567,1092.6,26179,High,Mid-Atlantic,IA,Standard
ST-05638,Dollar Tree #5638,2003-08-15,10889,374.8,41893,Medium,Northeast,NM,Standard
ST-05639,Dollar Tree #5639,2017-11-18,7815,2435.1,23344,High,Midwest,MS,Combo
ST-05640,Dollar Tree #5640,2023-02-17,6128,1443.7,62797,Medium,West,AR,Standard
ST-05641,Dollar Tree #5641,2005-04-14,7107,6545.4,25628,Medium,Southeast,WI,Plus
ST-05642,Dollar Tree #5642,2022-12-20,11279,10505.6,35421,Low,Northeast,NJ,Standard
ST-05643,Dollar Tree #5643,2024-11-08,10615,5911.5,22353,Medium,Southwest,GA,Standard
ST-05644,Dollar Tree #5644,2002-06-19,12582,1196.6,98309,Medium,Southwest,TX,Plus
ST-05645,Dollar Tree #5645,2013-03-08,11863,4684.7,17812,Medium,Southwest,CA,Standard
ST-05646,Dollar Tree #5646,2013-11-06,12633,1893.9,74809,Medium,Mid-Atlantic,CO,Standard
ST-05647,Dollar Tree #5647,2004-06-04,11229,9425.5,29191,Medium,Mid-Atlantic,NY,Standard
ST-05648,Dollar Tree #5648,2010-01-14,7027,967.7,79385,Medium,Northeast,FL,Standard
ST-05649,Dollar Tree #5649,2015-10-19,10066,11094.1,12314,Medium,Southeast,OR,Plus
ST-05650,Dollar Tree #5650,2016-02-02,10623,11986.2,72601,High,Midwest,OH,Plus
ST-05651,Dollar Tree #5651,2016-07-14,13641,4615.2,79913,Low,Southwest,SC,Standard
ST-05652,Dollar Tree #5652,2024-07-18,13618,9752.4,31490,Low,Midwest,CA,Plus
ST-05653,Dollar Tree #5653,2007-08-07,6441,6400.4,69425,Low,Midwest,IA,Standard
ST-05654,Dollar Tree #5654,2018-01-07,11071,318.1,30323,Low,Northeast,VA,Combo
ST-05655,Dollar Tree #5655,2021-07-06,9258,9593.9,73225,Low,Mid-Atlantic,OH,Combo
ST-05656,Dollar Tree #5656,2009-08-10,10207,9938.8,95626,Medium,West,WI,Combo
ST-05657,Dollar Tree #5657,2017-09-20,7407,944.7,32051,Medium,Southeast,SC,Standard
ST-05658,Dollar Tree #5658,2010-03-05,10882,9459.1,37159,Low,Southeast,AL,Plus
ST-05659,Dollar Tree #5659,2021-11-06,13897,9296.1,43544,Low,Northeast,MI,Plus
ST-05660,Dollar Tree #5660,2021-11-08,10511,8270.4,48763,Medium,Midwest,MI,Standard
ST-05661,Dollar Tree #5661,2020-02-17,10399,4941.5,50800,Medium,West,NC,Plus
ST-05662,Dollar Tree #5662,2017-01-02,9895,9805.1,85233,Low,Mid-Atlantic,NC,Plus
ST-05663,Dollar Tree #5663,2006-07-14,10904,10062.9,41743,Medium,Midwest,NJ,Combo
ST-05664,Dollar Tree #5664,2020-06-21,6139,3505.7,54064,Medium,Southeast,SC,Plus
ST-05665,Dollar Tree #5665,2011-01-01,13163,8951.9,70918,Low,West,AL,Standard
ST-05666,Dollar Tree #5666,2023-04-04,9635,9516.6,22450,High,Northeast,MS,Standard
ST-05667,Dollar Tree #5667,2024-06-19,11788,6103.8,47060,Low,Southeast,GA,Standard
ST-05668,Dollar Tree #5668,2024-06-22,9445,7052.1,44687,Low,Northeast,CA,Standard
ST-05669,Dollar Tree #5669,2009-07-01,6742,10662.5,98759,Low,Southeast,VA,Standard
ST-05670,Dollar Tree #5670,2000-07-06,7426,9751.5,60229,Low,Mid-Atlantic,AL,Standard
ST-05671,Dollar Tree #5671,2002-07-24,8263,1739.3,60636,Medium,Southeast,GA,Standard
ST-05672,Dollar Tree #5672,2012-02-10,6429,10868.8,30468,Low,Northeast,TX,Standard
ST-05673,Dollar Tree #5673,2015-02-23,9677,1628.7,86294,Medium,Midwest,IN,Combo
ST-05674,Dollar Tree #5674,2008-01-11,12245,1499.6,97277,High,West,NJ,Standard
ST-05675,Dollar Tree #5675,2017-02-20,13339,8575.1,10744,Medium,Southwest,IA,Plus
ST-05676,Dollar Tree #5676,2007-11-12,7288,9670.3,39600,Medium,West,NJ,Standard
ST-05677,Dollar Tree #5677,2015-07-08,8961,2349.0,24342,Low,Mid-Atlantic,TX,Standard
ST-05678,Dollar Tree #5678,2022-03-26,13605,11677.2,59331,Medium,Northeast,CA,Plus
ST-05679,Dollar Tree #5679,2013-06-24,9468,456.1,48646,Medium,Southeast,IL,Standard
ST-05680,Dollar Tree #5680,2014-08-15,8355,1157.6,49454,Medium,Northeast,NJ,Plus
ST-05681,Dollar Tree #5681,2002-08-11,7569,1983.7,75010,High,West,NM,Plus
ST-05682,Dollar Tree #5682,2015-12-26,11551,9267.5,31392,Medium,Northeast,VA,Plus
ST-05683,Dollar Tree #5683,2014-09-20,11760,10939.4,78695,Medium,Mid-Atlantic,NY,Plus
ST-05684,Dollar Tree #5684,2023-09-28,8042,1363.9,23879,Medium,Northeast,FL,Standard
ST-05685,Dollar Tree #5685,2008-03-24,8155,1568.9,48372,High,West,MI,Standard
ST-05686,Dollar Tree #5686,2009-07-15,7776,1077.5,98184,Low,Southwest,FL,Combo
ST-05687,Dollar Tree #5687,2015-12-09,6757,6965.7,10071,High,Southwest,AZ,Plus
ST-05688,Dollar Tree #5688,2010-05-11,11362,831.4,56122,Medium,Mid-Atlantic,AR,Standard
ST-05689,Dollar Tree #5689,2006-05-01,13313,1642.5,21896,Medium,Southwest,NV,Standard
ST-05690,Dollar Tree #5690,2014-01-13,6854,2634.3,14819,Low,Northeast,OK,Standard
ST-05691,Dollar Tree #5691,2014-04-18,7815,10313.6,97119,Medium,Mid-Atlantic,AR,Combo
ST-05692,Dollar Tree #5692,2002-08-06,6242,11262.8,51667,Medium,West,AZ,Standard
ST-05693,Dollar Tree #5693,2013-05-01,6251,951.1,18365,High,Mid-Atlantic,NM,Combo
ST-05694,Dollar Tree #5694,2010-05-28,7063,9417.5,17503,High,Southwest,SC,Standard
ST-05695,Dollar Tree #5695,2009-02-04,9450,10466.8,36971,Medium,Mid-Atlantic,OH,Standard
ST-05696,Dollar Tree #5696,2021-12-27,6571,10067.3,43223,Medium,Midwest,NV,Standard
ST-05697,Dollar Tree #5697,2021-07-14,7183,3442.1,79228,Low,Southeast,GA,Standard
ST-05698,Dollar Tree #5698,2020-07-10,7034,8959.7,20385,Medium,West,NC,Plus
ST-05699,Dollar Tree #5699,2001-04-17,12608,11401.4,88328,Medium,Northeast,KY,Combo
ST-05700,Dollar Tree #5700,2010-10-05,7950,3493.1,65387,Medium,Midwest,PA,Standard
ST-05701,Dollar Tree #5701,2024-08-10,9479,3234.0,34684,Low,Northeast,TN,Standard
ST-05702,Dollar Tree #5702,2018-06-01,9523,598.0,52412,High,Midwest,NY,Standard
ST-05703,Dollar Tree #5703,2022-04-16,13605,7908.5,39329,High,Mid-Atlantic,MI,Combo
ST-05704,Dollar Tree #5704,2013-12-26,7983,7666.3,99600,Low,Southwest,SC,Plus
ST-05705,Dollar Tree #5705,2021-01-21,9961,6519.2,85576,High,Mid-Atlantic,VA,Plus
ST-05706,Dollar Tree #5706,2023-07-02,6913,6777.7,79060,Low,Northeast,NC,Standard
ST-05707,Dollar Tree #5707,2022-11-11,11193,10332.3,46478,High,Midwest,MO,Standard
ST-05708,Dollar Tree #5708,2015-04-08,8191,8485.2,58643,High,Mid-Atlantic,KS,Plus
ST-05709,Dollar Tree #5709,2015-04-14,12218,7315.2,14512,Low,Mid-Atlantic,TN,Plus
ST-05710,Dollar Tree #5710,2024-06-05,12849,11423.8,41643,Low,Mid-Atlantic,MS,Combo
ST-05711,Dollar Tree #5711,2015-06-02,8081,11805.2,83860,Low,Southwest,TX,Standard
ST-05712,Dollar Tree #5712,2023-02-17,8682,7532.3,83008,Medium,Mid-Atlantic,IN,Standard
ST-05713,Dollar Tree #5713,2020-01-24,11080,4429.9,84011,Low,Midwest,CT,Combo
ST-05714,Dollar Tree #5714,2011-01-20,8868,5900.5,84778,Low,West,FL,Plus
ST-05715,Dollar Tree #5715,2008-08-24,7255,4808.7,76234,Low,Southwest,IL,Combo
ST-05716,Dollar Tree #5716,2019-10-21,13305,2228.6,20087,Medium,Mid-Atlantic,NY,Standard
ST-05717,Dollar Tree #5717,2019-06-28,8206,615.8,93395,Medium,Southeast,CT,Plus
ST-05718,Dollar Tree #5718,2016-11-20,6212,6224.2,79827,High,Mid-Atlantic,KY,Standard
ST-05719,Dollar Tree #5719,2012-09-26,7649,1250.6,26087,Low,Mid-Atlantic,AR,Standard
ST-05720,Dollar Tree #5720,2014-10-11,10937,1846.6,82667,Low,Southeast,IL,Standard
ST-05721,Dollar Tree #5721,2002-03-11,9196,5935.3,27957,Medium,Northeast,AR,Combo
ST-05722,Dollar Tree #5722,2022-04-17,12973,4259.6,66219,Low,Southwest,OH,Combo
ST-05723,Dollar Tree #5723,2014-12-04,13847,11586.1,22049,Low,Midwest,MS,Standard
ST-05724,Dollar Tree #5724,2015-11-23,10051,2425.8,36417,Medium,Mid-Atlantic,MO,Standard
ST-05725,Dollar Tree #5725,2022-08-28,8083,2322.8,23268,High,Midwest,CT,Standard
ST-05726,Dollar Tree #5726,2000-10-09,7516,609.3,87846,Low,Southwest,NC,Standard
ST-05727,Dollar Tree #5727,2011-11-17,9730,973.0,90798,Medium,Southeast,VA,Standard
ST-05728,Dollar Tree #5728,2021-06-19,7113,8024.4,53254,Low,Mid-Atlantic,MS,Standard
ST-05729,Dollar Tree #5729,2024-10-12,8940,8331.2,99636,Medium,Southwest,MO,Plus
ST-05730,Dollar Tree #5730,2022-10-08,9238,3685.5,33872,Medium,Southeast,IN,Plus
ST-05731,Dollar Tree #5731,2011-08-05,7822,6342.7,92160,Low,Southwest,OK,Standard
ST-05732,Dollar Tree #5732,2004-10-05,6696,3024.4,23588,Low,Mid-Atlantic,NV,Combo
ST-05733,Dollar Tree #5733,2002-04-21,7699,798.6,13851,Medium,Midwest,IL,Standard
ST-05734,Dollar Tree #5734,2024-11-02,7459,10447.8,63084,Medium,Midwest,WI,Standard
ST-05735,Dollar Tree #5735,2022-12-04,7396,2691.3,26528,Low,Southeast,KS,Standard
ST-05736,Dollar Tree #5736,2001-09-16,12433,3141.4,52172,High,Southwest,CA,Combo
ST-05737,Dollar Tree #5737,2018-05-07,10790,10005.4,23739,Low,Southwest,TX,Plus
ST-05738,Dollar Tree #5738,2011-09-15,13854,6326.3,72878,Medium,Southeast,NY,Standard
ST-05739,Dollar Tree #5739,2003-07-27,13752,8939.1,34353,Low,Southwest,KY,Standard
ST-05740,Dollar Tree #5740,2016-01-20,12633,7233.5,68507,Low,Midwest,NY,Plus
ST-05741,Dollar Tree #5741,2007-02-15,12901,6612.8,45383,High,West,SC,Plus
ST-05742,Dollar Tree #5742,2024-04-18,6025,2528.6,93617,Medium,Mid-Atlantic,IN,Combo
ST-05743,Dollar Tree #5743,2007-09-04,6784,2835.3,37376,Medium,Northeast,OK,Standard
ST-05744,Dollar Tree #5744,2018-05-13,7384,3813.1,58004,Medium,Midwest,TX,Plus
ST-05745,Dollar Tree #5745,2015-01-01,8628,10982.5,56671,Medium,Mid-Atlantic,WI,Plus
ST-05746,Dollar Tree #5746,2004-04-09,10520,8737.8,97442,Low,West,TX,Combo
ST-05747,Dollar Tree #5747,2017-03-19,11340,9003.2,77826,Medium,Northeast,MS,Standard
ST-05748,Dollar Tree #5748,2023-09-09,10031,5878.7,82526,Low,Midwest,WI,Plus
ST-05749,Dollar Tree #5749,2023-06-08,9805,1027.8,58640,Medium,Midwest,NY,Standard
ST-05750,Dollar Tree #5750,2007-04-24,6272,5465.7,12115,Medium,Southwest,TN,Combo
ST-05751,Dollar Tree #5751,2015-01-21,13292,8017.5,62637,Low,Southeast,FL,Standard
ST-05752,Dollar Tree #5752,2018-02-23,9528,8424.1,23677,Medium,Midwest,VA,Combo
ST-05753,Dollar Tree #5753,2007-01-20,8006,5982.9,24953,Low,Midwest,OK,Standard
ST-05754,Dollar Tree #5754,2007-08-16,11101,1110.7,71146,Low,Southeast,MO,Plus
ST-05755,Dollar Tree #5755,2020-11-07,6225,5087.2,80576,Medium,Southeast,NV,Standard
ST-05756,Dollar Tree #5756,2000-05-12,10238,1729.2,72497,Low,Northeast,AZ,Standard
ST-05757,Dollar Tree #5757,2008-08-23,8445,1698.4,66570,Medium,Midwest,NM,Plus
ST-05758,Dollar Tree #5758,2007-03-12,13201,9514.2,52109,Low,Southwest,VA,Standard
ST-05759,Dollar Tree #5759,2018-11-20,6197,4156.4,38684,Medium,Southwest,CO,Combo
ST-05760,Dollar Tree #5760,2003-03-01,12671,5513.5,30828,High,Mid-Atlantic,CA,Plus
ST-05761,Dollar Tree #5761,2011-08-18,12657,8004.9,89343,Low,Southeast,VA,Combo
ST-05762,Dollar Tree #5762,2022-06-01,13539,11746.4,22938,Medium,West,IA,Plus
ST-05763,Dollar Tree #5763,2017-12-09,8274,3997.6,52813,High,Southwest,CT,Combo
ST-05764,Dollar Tree #5764,2023-09-25,6650,9927.6,68623,Medium,Midwest,OH,Standard
ST-05765,Dollar Tree #5765,2010-05-02,13590,11501.4,57390,Low,Midwest,NM,Combo
ST-05766,Dollar Tree #5766,2021-06-14,9967,9611.3,46779,Low,West,MS,Standard
ST-05767,Dollar Tree #5767,2001-02-24,9224,7822.7,51413,Medium,Mid-Atlantic,CO,Combo
ST-05768,Dollar Tree #5768,2007-01-01,6586,2844.1,43750,High,Northeast,MI,Standard
ST-05769,Dollar Tree #5769,2011-12-21,10414,815.5,92585,Medium,Northeast,AL,Standard
ST-05770,Dollar Tree #5770,2008-05-14,8943,3850.1,43735,Low,Northeast,TX,Standard
ST-05771,Dollar Tree #5771,2009-01-01,8399,8615.9,43406,Medium,Midwest,CO,Plus
ST-05772,Dollar Tree #5772,2012-09-26,7728,3689.2,80187,Medium,Midwest,OH,Standard
ST-05773,Dollar Tree #5773,2013-01-10,13333,6708.8,89300,Low,Midwest,AZ,Plus
ST-05774,Dollar Tree #5774,2004-06-15,9457,914.1,35220,Medium,Northeast,OR,Plus
ST-05775,Dollar Tree #5775,2019-06-24,6648,1252.3,76472,Low,Southeast,OK,Standard
ST-05776,Dollar Tree #5776,2012-06-06,11580,7962.9,17848,Medium,Mid-Atlantic,NY,Standard
ST-05777,Dollar Tree #5777,2018-06-20,6184,3837.7,24267,Medium,Northeast,IN,Standard
ST-05778,Dollar Tree #5778,2024-08-09,6582,7657.1,99622,Medium,Southwest,MS,Plus
ST-05779,Dollar Tree #5779,2024-12-22,9172,10561.5,23306,High,Northeast,OR,Standard
ST-05780,Dollar Tree #5780,2024-03-23,8027,1635.3,70105,Medium,Southwest,CA,Standard
ST-05781,Dollar Tree #5781,2011-05-13,6816,5076.9,43289,Medium,Midwest,AZ,Plus
ST-05782,Dollar Tree #5782,2013-05-12,12234,11390.6,76201,Medium,Southeast,NC,Combo
ST-05783,Dollar Tree #5783,2009-02-22,10442,2889.6,76648,Low,Northeast,KS,Standard
ST-05784,Dollar Tree #5784,2014-11-05,8227,11312.4,99502,High,Midwest,IA,Plus
ST-05785,Dollar Tree #5785,2022-10-27,11818,2054.0,85795,Medium,Mid-Atlantic,OR,Standard
ST-05786,Dollar Tree #5786,2018-02-23,13038,3340.6,49234,Medium,West,MI,Standard
ST-05787,Dollar Tree #5787,2000-10-22,8535,4737.0,81357,Medium,Southwest,GA,Plus
ST-05788,Dollar Tree #5788,2004-11-24,8369,6812.1,75947,Medium,West,TX,Combo
ST-05789,Dollar Tree #5789,2015-04-16,9254,8059.7,98286,Medium,Southwest,MS,Standard
ST-05790,Dollar Tree #5790,2018-08-07,9709,6467.3,52156,Low,Midwest,KS,Standard
ST-05791,Dollar Tree #5791,2011-02-19,6816,10289.0,69582,Low,Southwest,PA,Plus
ST-05792,Dollar Tree #5792,2018-08-10,9617,5335.6,69995,Medium,Southwest,OR,Plus
ST-05793,Dollar Tree #5793,2024-01-23,11002,1163.0,25793,Medium,Southeast,NV,Standard
ST-05794,Dollar Tree #5794,2005-07-27,8073,1688.9,85610,High,Mid-Atlantic,CO,Standard
ST-05795,Dollar Tree #5795,2003-08-14,13083,7036.6,12031,Medium,Midwest,TN,Plus
ST-05796,Dollar Tree #5796,2010-10-04,6214,7614.5,95537,Medium,Mid-Atlantic,MS,Standard
ST-05797,Dollar Tree #5797,2023-10-21,11496,9926.0,64482,Medium,Northeast,OK,Standard
ST-05798,Dollar Tree #5798,2008-08-16,13913,5879.6,24546,Medium,Northeast,NJ,Plus
ST-05799,Dollar Tree #5799,2014-01-05,13940,4509.2,12394,High,Northeast,NJ,Standard
ST-05800,Dollar Tree #5800,2009-05-20,8311,622.2,91383,High,West,NV,Plus
ST-05801,Dollar Tree #5801,2010-08-26,8652,1759.8,61045,High,Southeast,MO,Standard
ST-05802,Dollar Tree #5802,2008-12-18,8204,4411.9,54148,High,Mid-Atlantic,KY,Plus
ST-05803,Dollar Tree #5803,2012-11-14,7724,3055.9,54336,High,Midwest,OH,Standard
ST-05804,Dollar Tree #5804,2022-06-01,10630,10802.3,38287,Low,Mid-Atlantic,IN,Standard
ST-05805,Dollar Tree #5805,2015-12-16,7071,6430.1,28731,Medium,Southwest,AL,Standard
ST-05806,Dollar Tree #5806,2021-09-18,10079,910.3,82787,Medium,Midwest,AR,Standard
ST-05807,Dollar Tree #5807,2023-11-14,12692,4956.4,40769,Medium,Southwest,MS,Plus
ST-05808,Dollar Tree #5808,2017-01-26,11211,2411.3,70907,Medium,Mid-Atlantic,NV,Standard
ST-05809,Dollar Tree #5809,2008-09-06,11254,10872.7,88651,Medium,Southeast,OR,Standard
ST-05810,Dollar Tree #5810,2001-01-16,10941,10006.3,23449,Medium,Midwest,GA,Plus
ST-05811,Dollar Tree #5811,2015-08-22,10304,3221.4,46463,Medium,Northeast,TN,Standard
ST-05812,Dollar Tree #5812,2018-02-19,6915,4797.2,99175,Medium,West,VA,Standard
ST-05813,Dollar Tree #5813,2021-08-26,7422,4248.7,33059,Medium,Northeast,NY,Plus
ST-05814,Dollar Tree #5814,2019-02-12,9498,7434.0,79489,Low,Southwest,CO,Plus
ST-05815,Dollar Tree #5815,2004-04-02,9917,8104.7,12770,Medium,Northeast,IL,Standard
ST-05816,Dollar Tree #5816,2024-12-10,12756,8896.1,12409,Low,Southeast,IA,Plus
ST-05817,Dollar Tree #5817,2009-04-06,12809,11849.3,85263,High,Southeast,IA,Standard
ST-05818,Dollar Tree #5818,2019-05-04,10523,244.6,59720,High,West,KY,Standard
ST-05819,Dollar Tree #5819,2019-10-04,6966,7809.4,32877,Medium,Midwest,TN,Standard
ST-05820,Dollar Tree #5820,2001-04-03,6876,6600.3,82521,Medium,West,NV,Standard
ST-05821,Dollar Tree #5821,2008-07-12,10834,4316.8,20762,High,Southeast,TX,Standard
ST-05822,Dollar Tree #5822,2007-10-27,13421,9042.3,17806,Medium,West,AZ,Plus
ST-05823,Dollar Tree #5823,2021-07-21,10748,3194.9,38422,Medium,Midwest,AR,Standard
ST-05824,Dollar Tree #5824,2017-11-07,11906,5883.7,98596,High,Midwest,NV,Standard
ST-05825,Dollar Tree #5825,2016-09-10,9153,3059.6,72828,Low,Midwest,KY,Plus
ST-05826,Dollar Tree #5826,2020-06-02,12022,3075.0,33502,Medium,Southwest,MS,Standard
ST-05827,Dollar Tree #5827,2021-02-15,10714,2611.3,19780,Medium,Southeast,NJ,Standard
ST-05828,Dollar Tree #5828,2010-06-07,7293,5209.3,90922,Medium,Southeast,NC,Combo
ST-05829,Dollar Tree #5829,2020-05-22,12340,8494.8,42254,High,Southwest,PA,Plus
ST-05830,Dollar Tree #5830,2017-12-15,12244,8547.3,87225,Low,Mid-Atlantic,WI,Combo
ST-05831,Dollar Tree #5831,2016-10-27,8198,10355.3,20388,Low,West,TN,Plus
ST-05832,Dollar Tree #5832,2005-09-16,9933,3233.9,80565,Medium,West,FL,Standard
ST-05833,Dollar Tree #5833,2009-01-15,9108,8518.5,31678,Medium,Southwest,KS,Plus
ST-05834,Dollar Tree #5834,2012-06-06,12839,9042.3,23150,High,Midwest,MO,Standard
ST-05835,Dollar Tree #5835,2002-11-17,6411,1860.6,47442,Low,Midwest,FL,Combo
ST-05836,Dollar Tree #5836,2000-08-26,6837,6888.0,27648,Medium,Midwest,GA,Combo
ST-05837,Dollar Tree #5837,2007-08-02,13584,2324.4,57764,Medium,West,NM,Standard
ST-05838,Dollar Tree #5838,2009-10-13,7818,9644.3,51661,Low,Northeast,AL,Standard
ST-05839,Dollar Tree #5839,2011-04-03,11420,1137.6,24916,High,Midwest,WI,Standard
ST-05840,Dollar Tree #5840,2011-07-15,12908,2857.9,22009,Low,Southwest,CA,Combo
ST-05841,Dollar Tree #5841,2001-12-23,11864,974.1,97042,High,Southwest,NC,Plus
ST-05842,Dollar Tree #5842,2006-02-15,8944,5095.3,13639,Medium,Southeast,TX,Standard
ST-05843,Dollar Tree #5843,2003-12-23,12962,11709.3,37932,Medium,Southeast,GA,Plus
ST-05844,Dollar Tree #5844,2015-11-22,6362,1184.4,10746,Low,Mid-Atlantic,NV,Standard
ST-05845,Dollar Tree #5845,2018-03-14,7281,1105.6,82299,Medium,Southeast,NM,Standard
ST-05846,Dollar Tree #5846,2023-11-09,6127,11797.3,64516,Low,Southeast,WI,Plus
ST-05847,Dollar Tree #5847,2010-05-28,11672,7204.0,62803,Low,Southeast,NM,Combo
ST-05848,Dollar Tree #5848,2010-02-09,8044,4228.4,15429,Medium,Southwest,FL,Standard
ST-05849,Dollar Tree #5849,2017-12-28,6253,11928.0,14265,Medium,Midwest,CA,Standard
ST-05850,Dollar Tree #5850,2010-12-08,13558,1026.6,24746,Medium,Midwest,CO,Combo
ST-05851,Dollar Tree #5851,2013-01-27,13898,1983.0,63245,Medium,Southeast,MS,Combo
ST-05852,Dollar Tree #5852,2008-08-16,10972,5356.9,16512,Medium,Midwest,NM,Plus
ST-05853,Dollar Tree #5853,2010-07-05,8595,5771.9,11078,Medium,Southeast,OH,Standard
ST-05854,Dollar Tree #5854,2012-05-25,6466,4764.1,44531,High,Mid-Atlantic,OR,Plus
ST-05855,Dollar Tree #5855,2013-02-25,11971,9169.0,54238,Medium,Northeast,CT,Plus
ST-05856,Dollar Tree #5856,2005-08-25,10087,1490.6,25179,Medium,West,SC,Standard
ST-05857,Dollar Tree #5857,2012-01-12,13901,6764.8,19914,Medium,Southwest,OK,Standard
ST-05858,Dollar Tree #5858,2011-08-02,10560,2210.8,74474,High,West,AZ,Standard
ST-05859,Dollar Tree #5859,2001-05-09,12013,3618.4,49190,Medium,Mid-Atlantic,PA,Plus
ST-05860,Dollar Tree #5860,2008-03-24,9312,6025.5,92464,Low,West,SC,Standard
ST-05861,Dollar Tree #5861,2022-06-28,6357,964.6,26234,Low,Southwest,OK,Plus
ST-05862,Dollar Tree #5862,2021-07-25,13225,2286.0,76826,Medium,West,IN,Standard
ST-05863,Dollar Tree #5863,2009-03-09,6514,5049.6,83851,High,West,NY,Standard
ST-05864,Dollar Tree #5864,2004-01-15,13994,4709.4,80644,Low,Southwest,KY,Standard
ST-05865,Dollar Tree #5865,2001-07-18,6637,10839.8,38831,Medium,Midwest,AL,Plus
ST-05866,Dollar Tree #5866,2004-11-08,10882,9029.2,71279,Medium,Southwest,CT,Standard
ST-05867,Dollar Tree #5867,2021-01-11,8060,1633.7,70160,Low,Midwest,CA,Standard
ST-05868,Dollar Tree #5868,2015-07-01,6658,8316.2,69920,Medium,Northeast,OR,Combo
ST-05869,Dollar Tree #5869,2017-01-01,13365,5495.6,72030,Medium,Midwest,OH,Plus
ST-05870,Dollar Tree #5870,2009-06-12,9740,5354.2,79399,High,Southwest,NM,Plus
ST-05871,Dollar Tree #5871,2015-01-14,9505,5959.6,22103,Medium,Mid-Atlantic,OH,Standard
ST-05872,Dollar Tree #5872,2017-04-10,10802,10396.8,43940,Low,Northeast,KY,Plus
ST-05873,Dollar Tree #5873,2004-02-12,7297,5539.2,33161,High,Midwest,CO,Plus
ST-05874,Dollar Tree #5874,2017-04-07,9463,11454.1,70799,Medium,Mid-Atlantic,CA,Plus
ST-05875,Dollar Tree #5875,2021-10-04,7397,8306.3,15890,Medium,West,AL,Standard
ST-05876,Dollar Tree #5876,2009-12-15,11144,10563.4,61259,Medium,Mid-Atlantic,KS,Plus
ST-05877,Dollar Tree #5877,2017-01-03,7444,8119.8,31649,Medium,Southwest,MS,Standard
ST-05878,Dollar Tree #5878,2001-09-07,9399,1333.2,11908,Medium,West,CA,Standard
ST-05879,Dollar Tree #5879,2011-08-27,11391,654.1,19157,Medium,Mid-Atlantic,OH,Combo
ST-05880,Dollar Tree #5880,2001-12-21,9262,8675.6,69988,Low,Southeast,NV,Standard
ST-05881,Dollar Tree #5881,2010-10-12,13249,10618.0,23842,Medium,Northeast,AZ,Plus
ST-05882,Dollar Tree #5882,2012-02-14,11777,5077.5,85044,Medium,Midwest,SC,Plus
